일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
2020-07-09,KAU20,"26,750",-2950,-9.93,"26,800","26,800","26,750","33,000","882,900,000","26,755"
2020-07-08,KAU20,"29,700",0,0,0,0,0,0,0,0
2020-07-07,KAU20,"29,700",0,0,0,0,0,0,0,0
2020-07-06,KAU20,"32,900",0,0,0,0,0,0,0,0
2020-07-03,KAU20,"32,900",-100,-0.3,0,0,0,0,0,0
2020-07-02,KAU20,"33,000",0,0,"33,000","33,000","33,000",696,"22,968,000","33,000"
2020-07-01,KAU20,"33,000",0,0,0,0,0,0,0,0
2020-06-30,KAU20,"33,000",1000,3.13,"33,000","33,000","33,000","1,452","47,916,000","33,000"
2020-06-29,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-26,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-25,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-24,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-23,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-22,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-19,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-18,KAU20,"32,000",0,0,"32,000","32,000","32,000","2,000","64,000,000","32,000"
2020-06-17,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-16,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-15,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-12,KAU20,"32,000",0,0,0,0,0,0,0,0
2020-06-11,KAU20,"32,000",1500,4.92,"32,000","32,000","32,000","1,000","32,000,000","32,000"
2020-06-10,KAU20,"30,500",100,0.33,0,0,0,0,0,0
2020-06-09,KAU20,"30,400",0,0,"30,400","30,400","30,400","33,000","1,003,200,000","30,400"
2020-06-08,KAU20,"30,400",-2100,-6.46,"30,400","30,400","30,400","1,200","36,480,000","30,400"
2020-06-05,KAU20,"32,500",-500,-1.52,0,0,0,0,0,0
2020-06-04,KAU20,"33,000",0,0,0,0,0,0,0,0
2020-06-03,KAU20,"33,000",0,0,0,0,0,0,0,0
2020-06-02,KAU20,"33,000",-500,-1.49,0,0,0,0,0,0
2020-06-01,KAU20,"33,500",0,0,0,0,0,0,0,0
2020-05-29,KAU20,"33,500",0,0,0,0,0,0,0,0
2020-05-28,KAU20,"33,500",450,1.36,0,0,0,0,0,0
2020-05-27,KAU20,"33,050",0,0,0,0,0,0,0,0
2020-05-26,KAU20,"33,050",0,0,0,0,0,0,0,0
2020-05-25,KAU20,"33,050",0,0,0,0,0,0,0,0
2020-05-22,KAU20,"33,050",50,0.15,0,0,0,0,0,0
2020-05-21,KAU20,"33,000",400,1.23,0,0,0,0,0,0
2020-05-20,KAU20,"32,600",0,0,0,0,0,0,0,0
2020-05-19,KAU20,"32,600",100,0.31,0,0,0,0,0,0
2020-05-18,KAU20,"32,500",0,0,0,0,0,0,0,0
2020-05-15,KAU20,"32,500",0,0,0,0,0,0,0,0
2020-05-14,KAU20,"32,500",500,1.56,"32,500","32,500","32,500","1,000","32,500,000","32,500"
2020-05-13,KAU20,"32,000",-2000,-5.88,"32,000","32,000","32,000","14,650","468,800,000","32,000"
2020-05-12,KAU20,"34,000",-3300,-8.85,"36,000","36,000","34,000","40,000","1,387,500,000","34,688"
2020-05-11,KAU20,"37,300",-1600,-4.11,0,0,0,0,0,0
2020-05-08,KAU20,"38,900",0,0,0,0,0,0,0,0
2020-05-07,KAU20,"38,900",-1600,-3.95,"39,500","39,500","38,900","3,000","117,300,000","39,100"
2020-05-06,KAU20,"40,500",0,0,0,0,0,0,0,0
2020-05-04,KAU20,"40,500",0,0,0,0,0,0,0,0
2020-04-29,KAU20,"40,500",-500,-1.22,0,0,0,0,0,0
2020-04-28,KAU20,"41,000",0,0,0,0,0,0,0,0
2020-04-27,KAU20,"41,000",-200,-0.49,"41,000","41,000","41,000","5,554","227,714,000","41,000"
2020-04-24,KAU20,"41,200",0,0,"41,200","41,200","41,200","62,000","2,566,400,000","41,394"
2020-04-23,KAU20,"41,200",0,0,0,0,0,0,0,0
2020-04-22,KAU20,"41,200",-200,-0.48,0,0,0,0,0,0
2020-04-21,KAU20,"41,400",0,0,0,0,0,0,0,0
2020-04-20,KAU20,"41,400",0,0,0,0,0,0,0,0
2020-04-17,KAU20,"41,400",-100,-0.24,"41,400","41,400","41,400","1,000","41,400,000","41,400"
2020-04-16,KAU20,"41,500",0,0,0,0,0,0,0,0
2020-04-14,KAU20,"41,500",0,0,0,0,0,0,0,0
2020-04-13,KAU20,"41,500",0,0,0,0,0,0,0,0
2020-04-10,KAU20,"41,500",0,0,0,0,0,0,0,0
2020-04-09,KAU20,"41,500",0,0,"41,500","41,500","41,500","5,000","207,500,000","41,500"
2020-04-08,KAU20,"41,500",-500,-1.19,"41,500","41,500","41,500","1,000","41,500,000","41,500"
2020-04-07,KAU20,"42,000",0,0,0,0,0,0,0,0
2020-04-06,KAU20,"42,000",-500,-1.18,0,0,0,0,0,0
2020-04-03,KAU20,"42,500",0,0,0,0,0,0,0,0
2020-04-02,KAU20,"42,500",500,1.19,0,0,0,0,0,0
2020-04-01,KAU20,"42,000",1750,4.35,"41,000","42,000","41,000","4,000","167,000,000","41,750"
2020-03-31,KAU20,"40,250",200,0.5,0,0,0,"32,149","1,287,567,450","40,050"
2020-03-30,KAU20,"40,050",0,0,0,0,0,0,0,0
2020-03-27,KAU20,"40,050",0,0,0,0,0,0,0,0
2020-03-26,KAU20,"40,050",0,0,0,0,0,0,0,0
2020-03-25,KAU20,"40,050",0,0,0,0,0,0,0,0
2020-03-24,KAU20,"40,050",0,0,0,0,0,0,0,0
2020-03-23,KAU20,"40,050",0,0,0,0,0,0,0,0
2020-03-20,KAU20,"40,050",0,0,0,0,0,0,0,0
2020-03-19,KAU20,"40,050",150,0.38,0,0,0,0,0,0
2020-03-18,KAU20,"39,900",0,0,0,0,0,0,0,0
2020-03-17,KAU20,"39,900",0,0,0,0,0,0,0,0
2020-03-16,KAU20,"39,900",0,0,0,0,0,0,0,0
2020-03-13,KAU20,"39,900",900,2.31,0,0,0,0,0,0
2020-03-12,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-03-11,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-03-10,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-03-09,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-03-06,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-03-05,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-03-04,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-03-03,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-03-02,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-02-28,KAU20,"39,000",0,0,0,0,0,"130,000","5,005,000,000","38,500"
2020-02-27,KAU20,"39,000",100,0.26,0,0,0,0,0,0
2020-02-26,KAU20,"38,900",250,0.65,0,0,0,0,0,0
2020-02-25,KAU20,"38,650",150,0.39,0,0,0,0,0,0
2020-02-24,KAU20,"38,500",0,0,0,0,0,0,0,0
2020-02-21,KAU20,"38,500",0,0,0,0,0,0,0,0
2020-02-20,KAU20,"38,500",0,0,0,0,0,0,0,0
2020-02-19,KAU20,"38,500",0,0,0,0,0,0,0,0
2020-02-18,KAU20,"38,500",0,0,0,0,0,0,0,0
2020-02-17,KAU20,"38,500",0,0,0,0,0,0,0,0
2020-02-14,KAU20,"38,500",0,0,0,0,0,0,0,0
2020-02-13,KAU20,"38,500",0,0,0,0,0,0,0,0
2020-02-12,KAU20,"38,500",0,0,0,0,0,0,0,0
2020-02-11,KAU20,"38,500",0,0,"38,500","38,500","38,500","26,050","1,002,925,000","38,500"
2020-02-10,KAU20,"38,500",500,1.32,0,0,0,0,0,0
2020-02-07,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-02-06,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-02-05,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-02-04,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-02-03,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-31,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-30,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-29,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-28,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-23,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-22,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-21,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-20,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-17,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-16,KAU20,"38,000",0,0,0,0,0,0,0,0
2020-01-15,KAU20,"38,000",2000,5.56,"38,000","38,000","38,000","13,300","505,400,000","38,000"
2020-01-14,KAU20,"36,000",950,2.71,0,0,0,0,0,0
2020-01-13,KAU20,"35,050",0,0,0,0,0,0,0,0
2020-01-10,KAU20,"35,050",0,0,0,0,0,0,0,0
2020-01-09,KAU20,"35,050",0,0,0,0,0,0,0,0
2020-01-08,KAU20,"35,050",0,0,0,0,0,0,0,0
2020-01-07,KAU20,"35,050",0,0,0,0,0,0,0,0
2020-01-06,KAU20,"35,050",0,0,0,0,0,0,0,0
2020-01-03,KAU20,"39,000",0,0,0,0,0,0,0,0
2020-01-02,KAU20,"39,000",0,0,0,0,0,0,0,0
